counter,col_selection,HISTORY,STEP_FACTOR,LEVEL,WAVELET,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,ACTIVATION1,CONV2,POOL_SIZE1,CONV_POOL2,DENSE_UNITS,DROPOUT,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
636,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,2,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.01761408,0.083744377,510,321,79.65
637,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,2,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017566355,0.084774894,490,318,77.19
638,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017406483,0.082944212,489,318,76.07
639,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.016832236,0.081593402,486,318,77.47
640,[],3,1,4,haar,32,2,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.018193627,0.086573287,510,321,106.13
641,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,2,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017675626,0.083948102,510,321,101.18
642,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,2,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017479738,0.085843877,490,318,97.39
643,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017165869,0.083618943,489,318,95.87
644,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.016621735,0.082131363,486,318,98.08
645,[],3,1,4,haar,32,2,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.018423332,0.088121548,510,321,97.96
646,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,2,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017597669,0.08522668,510,321,100.02
647,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,2,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017836547,0.088169205,490,318,96.2
648,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017198127,0.083014516,489,318,103.06
649,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.016856549,0.082345661,486,318,99.36
650,[],3,1,0,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017606892,0.084006093,510,321,19.83
651,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017699409,0.085053676,510,321,21.56
652,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017530792,0.085350398,490,318,21.25
653,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017471272,0.084023732,489,318,19.59
654,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.01705672,0.081108998,486,318,21.38
655,[],3,1,0,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017878158,0.084547251,510,321,19.66
656,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017649171,0.083280294,510,321,21.31
657,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017482313,0.083704919,490,318,20.99
658,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017322819,0.082619292,489,318,19.3
659,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.01724528,0.082286684,486,318,21.31
660,[],3,1,1,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017613256,0.083569859,510,321,38.84
661,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,1,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017730814,0.084406813,510,321,40.88
662,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,1,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017518223,0.083927125,490,318,40.09
663,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017260544,0.0828805,489,318,37.97
664,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017104863,0.081132982,486,318,40.69
665,[],3,1,1,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017856135,0.083679119,510,321,38.82
666,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,1,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017723246,0.085851601,510,321,40.91
667,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,1,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017710675,0.084692605,490,318,40.29
668,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017271896,0.083540316,489,318,38.08
669,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.016935645,0.081841546,486,318,40.21
670,[],3,1,2,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017918333,0.08567227,510,321,58.18
671,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017829951,0.087428597,510,321,66.61
672,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017529079,0.084201853,490,318,59.8
673,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017231867,0.083423809,489,318,57.77
674,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017034816,0.084139031,486,318,59.14
675,[],3,1,2,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.01793884,0.084569753,510,321,59.43
676,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017717734,0.085463114,510,321,60.08
677,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017586062,0.084818345,490,318,58.85
678,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017290995,0.082875147,489,318,57.29
679,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.016950512,0.081802482,486,318,58.89
680,[],3,1,3,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017988247,0.085024868,510,321,78.56
681,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017616846,0.083768703,510,321,79.44
682,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017597566,0.084761242,490,318,77.27
683,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017346046,0.083295042,489,318,76.26
684,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017004908,0.081483155,486,318,85.28
685,[],3,1,3,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017985197,0.084652265,510,321,79.39
686,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017540058,0.085768461,510,321,80.19
687,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017524067,0.084860379,490,318,78.06
688,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017323558,0.08321144,489,318,76.76
689,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.01705378,0.081529302,486,318,78.68
690,[],3,1,4,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.018245804,0.087468199,510,321,97.58
691,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017497048,0.084347294,510,321,99.2
692,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017739965,0.086242978,490,318,96.69
693,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017264727,0.083161367,489,318,102.92
694,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,3,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017044663,0.083014966,486,318,99.07
695,[],3,1,4,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.018271806,0.087750194,510,321,100.1
696,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017942733,0.087670176,510,321,100.26
697,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017505464,0.085846078,490,318,97
698,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.01737544,0.083920541,489,318,96.52
699,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,3,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.01689795,0.082983569,486,318,97.49
700,[],3,1,0,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017661949,0.083927037,510,321,19.98
701,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017697762,0.085081065,510,321,21.32
702,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017547762,0.082737028,490,318,21.28
703,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017505448,0.082712288,489,318,19.82
704,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017380311,0.08270139,486,318,21.24
705,[],3,1,0,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017739773,0.083893054,510,321,19.88
706,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.018003931,0.08496038,510,321,21.32
707,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017662466,0.084562082,490,318,21.16
708,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017316951,0.08264188,489,318,19.47
709,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017239096,0.081623528,486,318,27.36
710,[],3,1,1,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017452909,0.083744593,510,321,40.74
711,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,1,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017665111,0.08363297,510,321,42.45
712,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,1,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017463978,0.083873952,490,318,41.71
713,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017134031,0.082036734,489,318,39.44
714,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.01692787,0.080513082,486,318,42.08
715,[],3,1,1,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017711573,0.08479267,510,321,40.09
716,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,1,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017640793,0.085822444,510,321,42.02
717,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,1,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.017595766,0.085083657,490,318,41.1
718,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.01730163,0.08345391,489,318,38.94
719,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,4,same,1,tanh,TRUE,3,FALSE,60,0.2,relu,Adam,0.016956666,0.080969431,486,318,41.39
720,[],3,1,2,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017834938,0.084619909,510,321,59.39
721,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017814333,0.084017969,510,321,61.21
722,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,4,same,1,tanh,TRUE,2,FALSE,60,0.2,relu,Adam,0.017737684,0.085150699,490,318,59.93
