,counter,col_selection,HISTORY,STEP_FACTOR,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,LEVEL,WAVELET,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
334,334,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016796835554217453,0.08211035665129672,486,318,140.55
335,335,[],3,1,32,4,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017531838869053323,0.08486452319409998,510,321,135.46
336,336,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017724044015823528,0.0880258695227232,510,321,136.29
337,337,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017343653688338838,0.08540418729175056,490,318,132.68
338,338,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017090465834037036,0.08266078975288652,489,318,132.05
339,339,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01679141434780411,0.08199133262696154,486,318,133.35
340,340,[],3,1,32,4,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01765734795598756,0.08573141963713495,510,321,132.45
341,341,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017670691499434274,0.08687705291492565,510,321,132.57
342,342,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017527981130839476,0.08586949495384871,490,318,130.05
343,343,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017205626889258217,0.08307935696523397,489,318,129.32
344,344,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016754819438554693,0.08100806915716852,486,318,143.12
345,345,[],3,1,32,4,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017979083145893873,0.08669614826667449,510,321,175.96
346,346,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017611696413933706,0.08671879812859482,510,321,176.05
347,347,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017791317038914137,0.08595246828453337,490,318,169.79
348,348,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01712243634201158,0.08355172571770864,489,318,168.59
349,349,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.016851868782726695,0.08219256184804057,486,318,169.9
350,350,[],3,1,32,4,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.018158029373554964,0.08820583228610698,510,321,167.66
351,351,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01778692919728035,0.08609056682174795,510,321,168.88
352,352,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017788700941615346,0.08729062074451918,490,318,164.43
353,353,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01713880519227293,0.08313041624638727,489,318,163.99
354,354,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01698706038115757,0.08343584713173413,486,318,182.57
355,355,[],3,1,32,4,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01797390280245089,0.08742834868849464,510,321,170.43
356,356,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,32,4,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017827968835739016,0.08918403003308345,510,321,169.31
357,357,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,32,4,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017851368133804366,0.0876534477456702,490,318,163.5
358,358,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017246545381445315,0.08283094996894935,489,318,164.35
359,359,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,32,4,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01692252982990845,0.08469725397482031,486,318,163.95
360,360,[],5,1,32,2,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017540936636317263,0.08369185820305992,491,309,83.33
361,361,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017768778321314904,0.08552527518576222,491,309,86.21
362,362,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01711408479548809,0.08215702158619835,463,304,84.56
363,363,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01717577284680559,0.08253273683502219,462,304,81.87
364,364,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01661338168465797,0.08069090341910022,457,304,84.75
365,365,[],5,1,32,2,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017624277671635935,0.0838217684352186,491,309,76.54
366,366,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01768934068688756,0.08522358169867555,491,309,78.48
367,367,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017360877133401967,0.08378935467376591,463,304,76.88
368,368,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017098951188122803,0.08229029484816532,462,304,88.09
369,369,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.016625597241329323,0.08019680687354722,457,304,80.27
370,370,[],5,1,32,2,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01774701981876242,0.08437369817914392,491,309,75.83
371,371,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017733870324998888,0.0864908814761034,491,309,77.34
372,372,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017524825114001937,0.08481943739767465,463,304,75.63
373,373,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017106079035708942,0.08236038486464814,462,304,73.71
374,374,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.016945872597389534,0.08210066974153657,457,304,76.33
375,375,[],5,1,32,2,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017603167286977126,0.08447337215381732,491,309,115.9
376,376,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017678357688578585,0.08542819112328538,491,309,117.09
377,377,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017491684411066598,0.08468604668260461,463,304,114.35
378,378,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017078604118132674,0.08308865888182629,462,304,112.14
379,379,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016849857360706034,0.08264425175634421,457,304,115.89
380,380,[],5,1,32,2,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017542468525413392,0.08381719508341448,491,309,107.86
381,381,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017751456043637523,0.08654629596123292,491,309,109.18
382,382,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.018035341079730677,0.08552493380101167,463,304,106.66
383,383,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017272881214621946,0.08350501882603309,462,304,105.1
384,384,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017198511766632583,0.08368243248899385,457,304,109.39
385,385,[],5,1,32,2,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017846452508072343,0.08476352777330685,491,309,105.0
386,386,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017667475641840805,0.08374637509949326,491,309,121.5
387,387,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01759439586505334,0.08566810440666398,463,304,108.7
388,388,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017146092593465105,0.08246771318128421,462,304,106.55
389,389,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017261455104508234,0.08302964687785641,457,304,108.18
390,390,[],5,1,32,2,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017892004892596444,0.08587256362641942,491,309,149.57
391,391,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017783598019130584,0.08716209693464844,491,309,150.02
392,392,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01759422727619499,0.08605754145622738,463,304,145.66
393,393,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017126897005575466,0.08325275610013358,462,304,144.43
394,394,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016974995734098903,0.08318436539034259,457,304,146.87
395,395,[],5,1,32,2,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01761648938817973,0.0853508267207802,491,309,140.54
396,396,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017777657134950227,0.0867464741044177,491,309,142.09
397,397,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01785542334837291,0.0864532813419347,463,304,138.66
398,398,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017108648505065657,0.08269981926275845,462,304,138.85
399,399,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017279901790676212,0.08368707098267775,457,304,156.86
400,400,[],5,1,32,2,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01750851662614345,0.0851890817423698,491,309,142.24
401,401,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.018012069076137515,0.08815108810915478,491,309,144.21
402,402,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01768292140472698,0.08537645800182181,463,304,138.69
403,403,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01708941573894031,0.08266237606311728,462,304,136.26
404,404,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016861670268647287,0.08259785238152212,457,304,139.12
405,405,[],5,1,32,2,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.018167058469221176,0.08893238300496775,491,309,181.07
406,406,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.018334798000297962,0.08924407382430094,491,309,182.69
407,407,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017798612191243315,0.08745870254886369,463,304,179.38
408,408,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017101868178422013,0.08490361288901753,462,304,179.22
409,409,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017011653148014963,0.08421721658726905,457,304,181.44
410,410,[],5,1,32,2,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.018333031643760822,0.08904256239611935,491,309,193.84
411,411,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,1,32,2,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017941121757941235,0.08856690327312047,491,309,183.49
412,412,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,1,32,2,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.018411511999819972,0.08958064599714367,463,304,175.97
413,413,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017231748924278638,0.08387092707843738,462,304,172.97
414,414,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,1,32,2,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01738876572436731,0.08429823870031888,457,304,176.28
