,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,mre_3,mre_5,mre_10,train_samples,test_samples,train_time
1100,1100,[],5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009082953444655538,0.05084284054108716,0.03325457360777034,0.03929669787053437,0.04337770880215523,4714,2677,138.57
1101,1101,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009429892908644686,0.052078502462522006,0.03316053557699119,0.038896881999105105,0.04236767070258365,2263,1586,84.29
1102,1102,"['DR_REGENM_10', 'RI_REGENM_10']",5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008926017627404394,0.04834209027265024,0.0316234653543971,0.037312440542644515,0.04121399105121495,4611,2667,140.85
1103,1103,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009036948970530556,0.04919187177726704,0.03206074931470988,0.037873462587215675,0.0418807645352697,4598,2504,153.14
1104,1104,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008771162071397779,0.048478716561777914,0.03155083482602391,0.03721906510206274,0.040969181401094346,4444,2645,145.6
1105,1105,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009907215415288644,0.052859174061249486,0.034762204085910485,0.041144435487531286,0.04557227714332735,4601,2671,160.76
1106,1106,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007568839524110454,0.044438467553519066,0.02861402362216138,0.03357002176003826,0.03674018292131432,4599,2668,148.64
1107,1107,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00804294626982502,0.046290888166032815,0.02973342567263847,0.03493548026340909,0.038186718614661073,4588,2668,167.54
1108,1108,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009937527305508459,0.05525145713453794,0.03548808844816012,0.04175105808279818,0.04550290109881971,2180,1580,91.91
1109,1109,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,32,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009894834274433707,0.06398948885946479,0.04204471985433184,0.049743009802449216,0.05525914010668032,4714,2677,160.9
1110,1110,[],5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009041019492993406,0.05003172841984474,0.032787964045201325,0.03875657841970244,0.04280097839351697,4714,2677,137.82
1111,1111,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00937220255113731,0.052444532161307664,0.0336074633052993,0.039423514435364654,0.04297367566212441,2263,1586,84.3
1112,1112,"['DR_REGENM_10', 'RI_REGENM_10']",5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008873097183748981,0.04824607953114867,0.031542765087398936,0.03720610670302675,0.041083469208807746,4611,2667,138.75
1113,1113,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009050451497183577,0.05059593833647429,0.032996651660658155,0.03895698535819911,0.042914062357729536,4598,2504,150.55
1114,1114,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008647074241318803,0.04792644484686277,0.03128457622519572,0.03697823303162138,0.040846905756741575,4444,2645,143.59
1115,1115,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009247678906633956,0.05000672199601797,0.03281586704789092,0.038880968936903675,0.04298706160902697,4601,2671,158.56
1116,1116,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00756125849160272,0.044691461087978744,0.02871639480766802,0.03366748619627571,0.036771536172949704,4599,2668,146.67
1117,1117,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007885404642974473,0.045604461678442884,0.02936109995733187,0.034490489774489104,0.037845509641053106,4588,2668,166.02
1118,1118,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.010210968570721754,0.058592958179004596,0.03769446565934368,0.04425942944371969,0.04830375083958423,2180,1580,91.32
1119,1119,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",5,32,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.010085327786942894,0.066893339110142,0.04414180287944697,0.052137356292849,0.05740193142557168,4714,2677,159.59
1120,1120,[],3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008868974753988776,0.04831371759937382,0.03158370069206735,0.0371457218589204,0.04104983250422589,4841,2684,139.29
1121,1121,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008913374581134729,0.052270149695791954,0.0333264655636566,0.038959558290999195,0.04253986098334085,2419,1659,83.65
1122,1122,"['DR_REGENM_10', 'RI_REGENM_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008751845242109075,0.047667829223382,0.03113729033955566,0.03683022786826717,0.04082784852744191,4746,2676,139.01
1123,1123,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009238613270485125,0.050000914452835804,0.03266517302985266,0.03844177430692573,0.042502043324054786,4731,2510,146.22
1124,1124,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009160254700070149,0.04968236640806518,0.032482709568258036,0.03826677723855322,0.0424227702507831,4586,2654,137.87
1125,1125,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009071947461883417,0.049120023381478396,0.032143441858576295,0.03791575613021241,0.04192130262209328,4732,2679,151.47
1126,1126,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007874105863981774,0.04631631147279244,0.02990489246221631,0.034970321546862825,0.03839044471244631,4729,2677,140.4
1127,1127,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008280525156018053,0.0482417108322265,0.031101175009083108,0.036391316781105736,0.03976958106871143,4719,2677,154.2
1128,1128,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009169820053533027,0.05194887587719218,0.03328091243084379,0.03902435446080869,0.04260079234275322,2338,1654,88.21
1129,1129,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009617749757570019,0.05766557813622636,0.03769577603578714,0.044417019307880515,0.04903401964262876,4841,2684,151.73
1130,1130,[],3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008874001236306085,0.04980866902175515,0.03243030422564574,0.03824184005537619,0.042384390823137906,4841,2684,139.1
1131,1131,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.010242030583637037,0.05383413846829252,0.034658190446222675,0.04056725941663609,0.04435523798665469,2419,1659,83.44
1132,1132,"['DR_REGENM_10', 'RI_REGENM_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00865055528915935,0.04881246342180218,0.03174741563290222,0.037386534433017246,0.04140783864172028,4746,2676,136.51
1133,1133,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009882700213696617,0.05457823033506852,0.03567423082111634,0.04208588741138071,0.046646163076347544,4731,2510,154.58
1134,1134,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008967929500571618,0.05252949656685985,0.03411866239779644,0.040114846941675344,0.04426734337819832,4586,2654,140.29
1135,1135,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009154974108799592,0.05167242470136433,0.033706257658516925,0.039696042863460304,0.04386618601777415,4732,2679,155.28
1136,1136,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008366356700378429,0.04983757891592865,0.032075877263276015,0.03754756274320939,0.04102744444959099,4729,2677,143.46
1137,1137,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008546429774241693,0.05015863440667377,0.032419371746070964,0.03791891723213065,0.041551814858628,4719,2677,159.58
1138,1138,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.010783763573558938,0.05937905233202166,0.03840149146050774,0.044999074192911354,0.04917831254510257,2338,1654,89.45
1139,1139,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.010065901634697975,0.06062928171288724,0.039643083833965996,0.04669840784917747,0.051433332164478,4841,2684,156.38
1140,1140,[],3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008507168589053912,0.045641157640218574,0.029832452679377005,0.03524182682734986,0.039141665332253585,4841,2684,141.88
1141,1141,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009384513863748702,0.05257990515592294,0.03365664486707677,0.039356770940031455,0.04305230199298953,2419,1659,85.6
1142,1142,"['DR_REGENM_10', 'RI_REGENM_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00854057129610638,0.046629609936004304,0.030484359621003224,0.03602024903296593,0.03995217639527329,4746,2676,142.08
1143,1143,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009094123996347075,0.050968005067186364,0.0332987798341564,0.039292005404397035,0.04367714090916599,4731,2510,147.7
1144,1144,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008557108391806522,0.04583410633609518,0.02991758737205424,0.03527990681103481,0.039217966415459035,4586,2654,140.25
1145,1145,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008826724305250413,0.048209931293364094,0.03162165484731228,0.03733733156372685,0.04153923358651781,4732,2679,154.08
1146,1146,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007509576385447522,0.043854406430574526,0.028151580847123825,0.03289808526092548,0.036156145913957397,4729,2677,142.16
1147,1147,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.0077211504667620565,0.04470180233442793,0.028736349165309812,0.03362279548830608,0.03696214417606247,4719,2677,156.58
1148,1148,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.010134286967228717,0.056297588213268385,0.03619678010632939,0.04253295360488716,0.04660764584080465,2338,1654,87.98
1149,1149,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,64,3,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.010516342652926048,0.06202470250988709,0.04095850096511359,0.04840352535757664,0.05368773268784344,4841,2684,152.88
1150,1150,[],3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00858998205944803,0.04712704089650786,0.03071525881544334,0.036213649858734424,0.040179428757823314,4841,2684,137.57
1151,1151,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00945491464813965,0.05231895891911999,0.033393810926337635,0.03907740164316121,0.042672628203476774,2419,1659,84.35
1152,1152,"['DR_REGENM_10', 'RI_REGENM_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00843249267392682,0.04691677421927676,0.030464655628129746,0.03588985767914588,0.03967946997967638,4746,2676,140.07
1153,1153,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00915397429683511,0.05050054797181153,0.032897270547241446,0.03864884580863529,0.04286110091586978,4731,2510,148.13
1154,1154,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008734418505685626,0.04733558017642106,0.03077278573204804,0.036212557013900325,0.04011429021915308,4586,2654,137.9
1155,1155,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009346979788142116,0.050499560862495865,0.032992507986149805,0.03890079073517492,0.043134164073126056,4732,2679,153.95
1156,1156,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007799396241365764,0.04516928257791164,0.02898990639639595,0.03383935081580616,0.03709283287264556,4729,2677,141.53
1157,1157,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008157195624336477,0.04673412364705404,0.030047405969647438,0.03516192871655026,0.038572992904682336,4719,2677,157.13
1158,1158,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.010068281515200112,0.05589392445502696,0.035868475395314806,0.04221635669832429,0.04648301414765241,2338,1654,88.49
1159,1159,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,64,3,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009254538146094508,0.05263645948488342,0.03413792934342501,0.04007297795757372,0.04415657204078232,4841,2684,154.15
1160,1160,[],3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009000116874804799,0.0480055463567278,0.031358442582510665,0.036913895980054984,0.04066616297907091,4841,2684,139.71
1161,1161,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00880946879983419,0.050267251076788824,0.03193192601737754,0.037260527046806616,0.040514061679906475,2419,1659,83.64
1162,1162,"['DR_REGENM_10', 'RI_REGENM_10']",3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00895584456641982,0.04775401276133992,0.031182716174261202,0.03672979536259928,0.04070403565804725,4746,2676,139.55
1163,1163,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009467852486425853,0.05143897707156392,0.03363645939409713,0.039626603683748124,0.04400997933576732,4731,2510,145.98
1164,1164,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008485216710227367,0.0474369810178583,0.03093274438857705,0.036530376433344135,0.04039642459109304,4586,2654,137.7
1165,1165,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009298518041474487,0.050117736394421034,0.03292064516035723,0.03888142564601659,0.04323519679809155,4732,2679,151.61
1166,1166,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008064847390099576,0.04923915958970458,0.03178447261385711,0.03723262791148131,0.04094728142380273,4729,2677,141.19
1167,1167,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00818166072610163,0.04802688212664231,0.031063583971320488,0.036421849107416866,0.040117132103088045,4719,2677,155.75
1168,1168,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008886799632925935,0.050115909561366,0.03200453942890488,0.0373933479745937,0.040695974742464044,2338,1654,87.61
1169,1169,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,64,5,same,1,relu,True,3,False,121,False,1,100,relu,0.2,100,relu,0.001,0.012677205223900218,0.07618025287415998,0.05000798700410839,0.058908036508364514,0.06502608596447938,4841,2684,152.5
1170,1170,[],3,64,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00847977016061146,0.04781996982474393,0.03116483153149288,0.036724328175466725,0.040690756076690746,4841,2684,139.14
1171,1171,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,64,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009620561129565499,0.05284391919937189,0.03393702671319366,0.039771156184216505,0.043573288859418954,2419,1659,88.47
1172,1172,"['DR_REGENM_10', 'RI_REGENM_10']",3,64,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008497478269471129,0.047776570831985374,0.0311710967971514,0.036747077237641916,0.040795240626857424,4746,2676,139.1
1173,1173,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,64,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009335535399559593,0.05167731563202586,0.03377668358305395,0.0398419442927406,0.04413421145168357,4731,2510,148.78
1174,1174,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,64,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008924418885065136,0.04812720394152481,0.03143307160181238,0.03698494530333864,0.04096752291596033,4586,2654,139.27
